feature_1,feature_2,feature_3,feature_4,feature_5,target
-0.08889182747799855,-1.6042965143209467,-0.5355922750222363,-0.1545600844448498,-1.7179399194906708,-24.664449713886913
0.6555544717446289,0.5960346604232207,-0.022726627695111728,-0.31445193980572783,-0.10412544306153593,-1.3267992769674226
1.3844267024221888,0.2886757513743418,-1.703491386299068,0.7329841084304329,0.6513109923684337,-15.7791217403838
0.8454290267536485,2.329748023296179,-0.1468666893711898,0.30736545668708615,0.3020636787441893,16.784020246350448
0.18131893674233837,-0.0006353434367453092,-1.0719078001454188,-2.5491408840226715,-0.3849045131639875,-115.0731768841608
0.7771633989979041,0.136723098097891,0.38504726747380913,-0.34070254791947757,-0.8890100438334447,13.671746509270848
-0.34429240918185716,-0.0021144615754262385,0.7164958912924584,0.36418778369448407,0.38924206999020067,31.32893181253563
0.5549787699743784,-2.1570841964306835,-0.6712349356207412,-0.5375453840285593,-0.6753536761914347,-32.227232755406554
1.5095168668803967,-0.6857884834000122,2.294118534706742,-1.0198650067940247,1.120771873121527,68.62982624893402
-2.235709447300839,0.505239355808791,0.6396176319531383,-1.43164282527556,-0.26974447897339504,-55.286598154258876
-0.9584060032183188,-0.17963930223191096,0.7991596191546855,-1.0788537161156764,-0.6319886175004102,-20.28506800819006
0.36223007249675365,1.599160031873772,-1.3379700276178428,1.4775933853283665,-0.5582228719702181,5.735929144262535
-0.5804088255169872,-0.3267877265947278,2.844464737350156,0.6094258879247726,0.7930995999082258,109.19727521506009
0.24266747307148068,-1.4068364150444064,0.4786007182978646,0.8819526317199323,1.0809295861011599,47.916790784534115
0.39274598579817094,-0.06654785444628664,0.7291508522349439,-0.851898377511364,-0.619540821516337,3.8665018767466286
-0.021097150245413983,0.6261069711983218,-0.13150331721148484,-0.1741636384351764,0.3631024780897526,-10.355099620360198
0.3311113684765746,-0.34051010267494425,0.012267218907944728,1.0891817078847588,-1.358523068986925,39.63591428659264
-0.6381422183824323,-0.3264416988071825,-0.3473815720258831,-0.6910851927804728,1.319027294261322,-43.02078120020455
2.2423558117391305,0.8040918107109514,-0.3201366813598096,-0.532884350703435,1.8533269516344004,4.260456036792121
0.9028764466131581,-0.7605471171118272,-0.45608438641730287,0.8202289977523346,-0.10048757410398225,23.154955988058518
0.7290062287298193,-0.2602668155240957,-0.8339648170714875,1.4286653736770334,1.815176982564097,26.858821548874865
-0.7806177971865847,0.46642670630899147,0.15386673874783977,-0.05753162824241349,-1.1488404475826905,-7.707677701719826
-0.4331693014417302,-1.6594435521782742,0.050975628722802556,-0.12422473342285391,0.40405194430868896,-8.385671283191334
0.9048791150410691,-1.542545129317298,2.6328895161861436,0.16490882027510917,-1.5337225101297525,109.1393233731134
0.6875781135422269,-0.5919111114206197,-1.0552927332682536,-0.02412192067685183,2.5870861903116618,-27.345044487741337
0.848217469851845,0.19339779344382668,-0.6920980541414364,-0.13656021467493304,-0.9262429034664609,-16.053034109842415
-0.5576691933602318,0.9398974071818559,-0.7019051841644892,-0.3347606133431045,0.06437782645961515,-42.83700365635636
-0.2233948175005023,0.8427279593405571,-0.8962590669548108,-1.048133960271601,1.8838094896146973,-67.32348149481888
0.26318037375312114,-0.5849894910358525,1.4947739778499367,-0.5226946414451915,-0.8828930138815559,38.86667303281923
0.7428533219100252,0.2450141560595398,-0.60164732250818,-0.30531615433882986,1.1758376459796278,-19.78023880407563
-0.24643613448006663,1.9637741879823973,-0.9064795132671863,1.1017697953325842,0.8666335866426427,0.014037738839114411
-0.6571153606367212,-1.8705111045037337,-1.1167762291793697,0.16912890669498748,-0.6549455627820032,-42.65054592826459
-1.5538117341906443,-1.1803795455495842,-0.1582421296079815,1.2450387516284807,-1.8169183261676636,11.629437124262527
0.17279139084714693,-0.8617804048840413,1.2850699881945842,-0.9058153488894178,-0.5966210798382461,18.205058004142384
0.845767671705247,-0.9500400885589394,0.36209332871501665,1.1565293080177252,0.02492763219538194,61.23457776318447
0.04248902090740686,-1.07807834339384,0.9425416152453737,-1.1781570689383662,2.576191147555381,-4.111948929544077
-1.083042517526504,-1.310348223702302,1.1132852290171,-1.3725299716721742,0.7536233452313942,-20.51574496648243
-0.290453091377458,0.435093665446597,1.1632908558650041,2.9081506957173424,-0.434495357610062,128.02214251225138
1.1851957435569385,-0.5253868772736844,0.6160088436499968,0.918084589572826,-0.6701170080062769,67.33108220029744
1.1407546591294058,-0.029927419765703026,0.5879197795483242,-1.1362353229199067,-0.7103004268568062,0.7262255875630714
1.4673218992005241,-0.9334998410233322,0.48654129460068923,0.13842557834438352,1.3520313438645544,42.2401542200611
-0.3463314090342212,1.1026974883248781,0.180229431586113,1.6538068233663974,0.2641878000639209,53.580149983398265
